Feature.ID	WT.1.norm	WT.2.norm	WT.3.norm	GeneA.KO.1.norm	GeneA.KO.2.norm	GeneA.KO.3.norm	GeneB.KO.1.norm	GeneB.KO.2.norm	GeneB.KO.3.norm
ENSG00000207590	0	0	0	0	0	0	0	0	0
ENSG00000207624	0	0	0	0	0	0	0	0	0
ENSG00000232134	0	0	0.9256	0	0	0	0	0	0
ENSG00000118873	4324.4431	4017.3466	3816.2819	4357.3444	4049.5061	4027.6904	4045.7968	3594.1448	3585.2287
ENSG00000281696	0	0	0	0	0	0	0	0	0
ENSG00000222370	0	0.9367	0	0	0	0	0	0	0
ENSG00000270585	0	0	0	0	0	0	0	0	0
ENSG00000270708	0	0	0	0	0	0	0	0	0
ENSG00000218283	62.2144	54.3264	67.5694	61.5813	54.4243	50.9694	51.0018	48.8667	60.3156
ENSG00000213033	1.0915	3.7467	1.8512	0	0	0	1.0409	2.4433	0.887
ENSG00000230318	2.183	0	1.8512	1.8661	1.7008	0	0	1.2217	1.774
ENSG00000232883	13.0978	12.1766	11.1073	13.0627	8.5038	12.1883	10.4085	8.5517	15.0789
ENSG00000226927	0	0	0	0	0	0	0	0	0
ENSG00000260505	0	0	0	0	0	0	0	0	0
ENSG00000235163	0	0	0	0	0	0	1.0409	1.2217	0
ENSG00000234863	0	0	0	0	0	0	0	0	0
ENSG00000226226	0	0	0	0	0	0	0	1.2217	0
ENSG00000231529	0	0	0	0	0	0	0	0	0
ENSG00000116141	890.6475	906.6896	792.3205	390.015	428.5911	406.6471	395.5243	397.0418	424.87
ENSG00000243872	0	0	0	0	0	0	0	0	0
ENSG00000233012	6.5489	4.6833	4.628	0.9331	2.5511	3.3241	3.1226	2.4433	1.774
ENSG00000162817	181.1857	207.9391	247.1373	157.6855	185.3827	229.3623	179.0268	156.3734	205.7825
ENSG00000117791	242.3085	248.2156	269.3519	377.8853	404.7805	384.4865	362.217	389.7118	397.3732
ENSG00000186205	4.3659	1.8733	6.4793	5.5983	0.8504	3.3241	1.0409	1.2217	7.9829
ENSG00000221571	0	0	0	0	0	0	0	0	0
ENSG00000276642	0	0	0	0	0	0	0	0	0
ENSG00000272823	0	0	0	0	0.8504	1.108	0	0	1.774
ENSG00000238078	0	0	0	0	0	0	0	0	0
ENSG00000257551	4.3659	1.8733	2.7768	1.8661	1.7008	1.108	3.1226	1.2217	2.661
ENSG00000136630	10.9148	8.43	19.4378	11.1966	28.9129	17.7285	13.5311	18.325	14.1919
ENSG00000226211	0	0	0.9256	0	0	0	0	0	0
ENSG00000234754	0	0	0	0	0	0	0	0	0
ENSG00000232436	0	0	0	0	0	0	0	0	0
ENSG00000227585	0	0	0	0	0	0	0	0	0
ENSG00000143507	356.9139	364.3618	423.0029	776.2978	846.9777	534.0706	682.7998	864.9403	566.789
ENSG00000227925	0	0	0	0	0	0	0	0	0
ENSG00000200033	0	0	0	0	0	0	1.0409	0	0
ENSG00000238042	0	0	0	0	0.8504	0	0	0	0
ENSG00000228437	0	0	0	0	0	0	0	0	0
ENSG00000232679	0	0	0	0	0	0	0	0	0.887
ENSG00000236230	0	0	0	0	0	0	0	0	0
ENSG00000227613	0	0	0	0	0	0	0	0	0
ENSG00000226643	0	0	0.9256	0.9331	0	0	0	0	0.887
ENSG00000234419	0	0	0	0	0	0	0	0	0
ENSG00000276997	0	0	0.9256	0	0.8504	1.108	1.0409	0	0
ENSG00000222399	2.183	0	0	0	0	0	0	0	0
ENSG00000267305	0	0	0	0	0	0	0	0	0
ENSG00000143512	1.0915	1.8733	2.7768	0	0	1.108	2.0817	1.2217	2.661
ENSG00000143498	447.5067	360.6152	420.226	459.0607	461.7559	440.9961	477.7517	483.7802	447.9318
ENSG00000225265	38.2018	29.9732	19.4378	22.3932	21.2595	37.673	22.8988	20.7683	28.3838
ENSG00000154305	5096.1194	5268.7281	4792.7984	4845.3296	5451.7815	5369.5152	4424.6674	3976.5266	5082.4741
ENSG00000229399	0	0	0	0	0	0	0	0	0
ENSG00000272750	46.9336	54.3264	56.4621	21.4602	25.5114	36.565	27.0622	20.7683	36.3667
ENSG00000186063	231.3937	305.3521	269.3519	241.66	215.9963	274.7915	242.5188	227.2301	235.9403
ENSG00000162819	2691.5893	2632.959	2523.2075	2025.652	1848.7245	2220.4929	1997.3975	1665.1323	1852.0429
ENSG00000197520	1.0915	2.81	0.9256	0	2.5511	0	0	0	0.887
ENSG00000228106	54.574	41.2132	27.7682	52.2508	51.8731	36.565	59.3286	64.7484	39.0277
ENSG00000278610	0	0.9367	0.9256	0	0	0	0	0	0
ENSG00000154309	148.4413	143.3094	140.6924	128.7609	162.4224	187.2571	125.9433	134.3834	172.0768
ENSG00000234523	0	0.9367	1.8512	0	0.8504	0	0	0	0.887
ENSG00000187554	0	0.9367	0.9256	5.5983	0	1.108	2.0817	0	6.209
ENSG00000236846	0	0	0	0	0	0	0	0	0
ENSG00000226601	0	0	0	0	0	0	0	0	0
ENSG00000143502	0	0	0.9256	0.9331	0	0	1.0409	2.4433	0.887
ENSG00000251789	0	0	0	0	0	0	0	0	0
ENSG00000178395	0	0	0	0	0.8504	0	0	0	0
ENSG00000203697	1.0915	0	0	0.9331	0	0	0	0	0.887
ENSG00000227002	0	0	0	0	0	0	0	0	0
ENSG00000212398	0	0	0	0	0	0	0	0	0
ENSG00000162909	11125.454	11797.2675	9700.3722	11512.9062	12709.7685	11059.2511	11382.7718	13241.6503	10494.0229
ENSG00000143514	1198.4449	1084.6555	1016.3176	1567.5243	1545.1391	1096.9501	1635.1805	1720.1074	1122.0471
ENSG00000227621	0	0.9367	1.8512	0.9331	0	1.108	0	1.2217	0.887
ENSG00000188460	3.2744	3.7467	3.7024	4.6653	3.4015	3.3241	2.0817	6.1083	1.774
ENSG00000233771	0	0	0	0	0	0	0	0	0
ENSG00000272645	17.4637	44.9598	33.3219	32.6568	48.4716	29.9168	30.1847	37.8717	51.4456
ENSG00000212157	0	0	0	0	0	0	0	0	0
ENSG00000185495	73.1291	114.2729	100.8913	58.7822	59.5265	66.4818	52.0427	37.8717	72.7335
ENSG00000278467	4.3659	5.62	10.1817	6.5314	7.6534	1.108	2.0817	4.8867	2.661
ENSG00000229930	0	0	0	0	0	0	0	0	0
ENSG00000252484	0	0	0	0	0	0	0	0	0
ENSG00000143756	3812.5391	3424.4391	3545.0788	3005.3546	2633.6246	3072.5682	2945.6149	2503.196	2638.8064
ENSG00000236773	2.183	0.9367	2.7768	0	0	3.3241	3.1226	2.4433	1.774
ENSG00000143753	1747.4592	1641.9698	1841.0344	1799.8538	1721.1676	1752.904	1814.2073	1832.5007	1611.6676
ENSG00000201898	0	0	0	0	0	0	0	0	0
ENSG00000232628	0	0	0.9256	0	0.8504	0	0	0	0
ENSG00000237101	1.0915	0	0.9256	0	0	2.2161	1.0409	0	0
ENSG00000143748	1012.8933	930.1061	855.2618	1123.3924	1099.5404	1041.5485	1108.5088	991.9937	975.6931
ENSG00000221406	1.0915	0.9367	0.9256	0	0.8504	0	2.0817	2.4433	0.887
ENSG00000229742	0	0	0.9256	0	0	0	1.0409	0	0
ENSG00000206887	0	0	0	0	0	0	0	0	0
ENSG00000143771	1293.4036	1404.0575	1189.4063	1327.7304	1240.7033	1293.0714	1443.6635	1494.0989	1332.2646
ENSG00000162923	6043.5239	6321.537	5908.1561	5579.6401	5720.5013	5125.7485	5221.961	4873.2303	5123.2758
ENSG00000266618	1.0915	0	0	0	0	0	0	0	0
ENSG00000143786	7.6404	7.4933	5.5536	13.0627	8.5038	17.7285	9.3677	9.7733	13.3049
ENSG00000229991	0	1.8733	2.7768	0.9331	0	0	1.0409	0	0
ENSG00000233384	0	0.9367	0.9256	0	1.7008	0	0	0	0
ENSG00000234247	0	0	0	0	0	0	0	0	0
ENSG00000229400	0	0	0	0	0	0	0	0	0
ENSG00000225334	0	0	0	0	0	0	0	0	0
ENSG00000185842	730.2	772.7468	738.6352	598.0852	667.5477	526.3144	601.6132	623.0502	513.5694
ENSG00000143815	3812.5391	4099.7729	3231.2976	3075.3334	3111.5377	3291.9582	3128.805	3188.5513	2921.7574
ENSG00000234476	0	0	0	0	0	0	0	0	0
ENSG00000282418	0	0	0	0	0	0	0	0	0
ENSG00000154380	12525.8226	11669.8814	10133.5568	18548.1046	17886.8775	15119.0744	16715.0632	12512.315	12942.1256
ENSG00000227496	6.5489	7.4933	11.1073	24.2593	10.2046	14.4044	13.5311	4.8867	7.0959
ENSG00000226349	0	0.9367	0	0	0	0	0	0	0.887
ENSG00000223306	0	0	0	0	0	0	0	0	0
ENSG00000143742	3944.6081	4229.969	3558.9629	3420.562	3198.2764	3324.0911	3552.4323	2749.9728	2543.011
ENSG00000234112	1.0915	0	0.9256	0	0.8504	0	1.0409	1.2217	0
ENSG00000143819	458.4215	506.7346	629.4135	778.1639	954.1255	836.5629	874.3168	932.132	879.8978
ENSG00000242861	31.6529	39.3398	28.6938	21.4602	18.7083	27.7008	24.9805	20.7683	34.5928
ENSG00000196187	475.8852	679.0805	512.7869	700.7207	730.4758	563.9875	671.3504	858.832	642.1835
ENSG00000243709	0	0	0	0.9331	0	0	0	0	0
ENSG00000255835	0	0	0	0	0	0	0	0	0
ENSG00000143811	1314.1417	1119.312	1238.4636	1105.6645	1018.7544	1073.6814	1147.0203	1123.9338	1072.3754
ENSG00000284519	0	0	0	0	0	0	0	0	0
ENSG00000248322	0	0	0	0	0	0	0	0	0
ENSG00000143768	0	0	0	0	0	0	0	0	0
ENSG00000213032	0	0	0	0	0	0	0	0	0
ENSG00000143751	2233.1677	2047.5448	1904.9013	1994.8613	1921.8571	1803.8734	1979.703	1605.2706	1457.3307
ENSG00000272562	3.2744	1.8733	2.7768	0.9331	0	3.3241	6.2451	1.2217	3.548
ENSG00000163041	46.9336	61.8197	84.2303	45.7195	62.9281	76.4541	55.1652	54.975	69.1855
ENSG00000225518	6.5489	4.6833	6.4793	4.6653	3.4015	5.5402	4.1634	3.665	4.435
ENSG00000270598	1.0915	0	0	0	0.8504	0	0	0	0
ENSG00000182827	3135.8216	2852.1381	2306.6152	2626.5363	2612.3651	2397.7777	2503.2522	1907.0224	2028.5547
ENSG00000234478	2.183	0.9367	0	1.8661	0	3.3241	3.1226	2.4433	0
ENSG00000223570	0	0	0	0	0	0	0	0	0
ENSG00000185155	0	0	0.9256	0	0	0	0	0	0
ENSG00000183814	743.2978	677.2072	621.083	625.1436	687.1064	703.5993	717.1479	775.7586	708.708
ENSG00000236994	1.0915	1.8733	0.9256	0	0.8504	0	1.0409	0	0
ENSG00000275406	0	0	0	0	0	0	0	0	0
ENSG00000143799	7174.297	6950.0377	7619.6053	6602.2631	7136.3828	6028.7932	6768.6691	8872.9685	6192.9903
ENSG00000270287	0	0	0	0	0	0	0	0	0
ENSG00000229965	2.183	3.7467	2.7768	0.9331	1.7008	3.3241	2.0817	4.8867	1.774
ENSG00000223282	0	0	0	0	0	0	0	0	0
ENSG00000177770	3.2744	0.9367	4.628	2.7992	0.8504	0	0	1.2217	0
ENSG00000203685	0	0	0	0	0	0	0	0	0
ENSG00000143772	84.0439	108.6529	129.5851	82.1084	74.8334	135.1797	78.064	129.4967	129.5011
ENSG00000228382	0	0	0	0	0	0	0	0	0
ENSG00000228548	0	0	0	0	0	0	0	0	0
ENSG00000238183	0	0	0	0	0.8504	0	0	0	0
ENSG00000143801	289.2422	213.5591	343.4006	415.2073	380.1195	405.5391	451.7303	366.5001	405.3561
ENSG00000163050	333.9928	519.8478	684.9499	359.2243	415.8355	588.3641	418.423	544.8636	634.2005
ENSG00000228525	0	0	0	0	0	0	0	0	0
ENSG00000143776	17717.9922	18148.7777	16973.8001	12878.8917	13762.538	13037.0853	11433.7736	10039.6607	12072.8718
ENSG00000233706	1.0915	0.9367	2.7768	2.7992	0	0	0	1.2217	0
ENSG00000228625	0	0	0	0	0	0	0	0	0
ENSG00000228729	0	0	0	0	0	0	0	0	0
ENSG00000236636	2.183	0.9367	1.8512	1.8661	0.8504	0	1.0409	2.4433	4.435
ENSG00000234277	0	0	0	0	0	0	0	0	0
ENSG00000232864	4.3659	5.62	4.628	6.5314	3.4015	2.2161	1.0409	2.4433	0.887
ENSG00000242757	0	0	0	0	0	0	0	0	0
ENSG00000224834	2.183	0.9367	5.5536	2.7992	1.7008	0	2.0817	1.2217	0.887
ENSG00000237193	0	0	0	0	0	0	0	0	0
ENSG00000278180	0	0	0	0	0	0	0	0	0
ENSG00000237469	0	0	0.9256	0	0	0	0	0	0
ENSG00000235827	0	0	0	0	0	0	0	0	0
ENSG00000227711	0	0	0	0	0	0	0	0	0
ENSG00000202264	0	0	0	0	0	0	0	0	0
ENSG00000181450	359.0969	341.8819	406.3419	290.1786	275.5229	311.3565	312.256	227.2301	297.1429
ENSG00000225934	1.0915	0.9367	0.9256	2.7992	1.7008	4.4321	1.0409	2.4433	0
ENSG00000215812	0	0	0	0	0	0	0	0	0
ENSG00000143740	426.7686	433.6749	474.8369	396.5463	378.4188	415.5114	442.3627	409.2585	450.5928
ENSG00000081692	395.1157	335.3253	346.1774	451.5963	369.0646	366.7581	502.7321	478.8935	384.0683
ENSG00000230005	0	0	0	0	0	0	0	0	0
ENSG00000185888	0	0	0	0	0	0	0	0	0
ENSG00000143816	5.4574	6.5566	8.3305	3.7322	12.7557	5.5402	8.3268	6.1083	7.0959
ENSG00000264483	0	0	0	0	0	0	0	0	0
ENSG00000233003	0	0	0	0	0	0	0	0	0
ENSG00000274886	0	0	0	0	0	0	0	0	0
ENSG00000154342	0	0	0	0	0	0	0	0	0
ENSG00000276255	3.2744	0.9367	0	0.9331	0.8504	0	0	1.2217	2.661
ENSG00000143761	13634.7661	12964.3493	13872.0876	9143.8918	8531.0048	9654.2686	9493.623	8434.39	10240.3427
ENSG00000284163	0	0	0	0	0	0	0	0	0
ENSG00000143793	176.8197	153.6127	180.4936	218.3337	200.6895	167.3126	239.3963	217.4568	186.2687
ENSG00000162910	207.3812	155.486	211.9642	167.016	143.7141	223.8221	197.7621	183.2501	226.1834
ENSG00000224566	3.2744	7.4933	5.5536	1.8661	5.1023	3.3241	3.1226	4.8867	5.322
ENSG00000280157	4.3659	6.5566	12.0329	1.8661	3.4015	13.2964	4.1634	1.2217	4.435
ENSG00000227625	0	0	0	0.9331	0.8504	0	0	0	0
ENSG00000143774	969.2341	933.8528	895.063	892.929	822.3167	879.7761	978.4021	988.3287	892.3157
ENSG00000198835	4.3659	3.7467	6.4793	0.9331	1.7008	4.4321	6.2451	0	10.6439
ENSG00000203684	0	0	1.8512	0	0	0	1.0409	2.4433	0
ENSG00000181873	278.3274	310.0354	243.4349	268.7185	257.6649	190.5812	273.7444	273.6534	183.6077
ENSG00000162913	0	0	0	0	0	0	0	0	0
ENSG00000154358	4.3659	1.8733	3.7024	9.3305	11.0549	4.4321	9.3677	3.665	5.322
ENSG00000269890	0	0	0	0.9331	3.4015	0	0	0	0
ENSG00000269934	0	0	0	0.9331	0	0	0	0	0
ENSG00000270110	0	0	0	0	0	0	0	0	0
ENSG00000270104	0	0	0.9256	0.9331	0	0	0	0	0
ENSG00000154370	505.3552	499.2413	514.6381	549.5666	510.2276	508.5859	522.5084	569.2969	516.2304
ENSG00000270094	0	0	0	0	0	1.108	0	0	0
ENSG00000284311	0	0	0	0	0	0	0	0	0
ENSG00000231563	1.0915	0	0.9256	3.7322	1.7008	0	2.0817	2.4433	0
ENSG00000162931	0	0	0	0	0	0	0	0	0
ENSG00000168148	0	0	0	0	0	0	0	0	0
ENSG00000230841	0	0	0	0	0	1.108	0	3.665	1.774
ENSG00000181218	145.1668	147.0561	178.6424	127.8279	120.7539	124.0994	106.167	144.1567	124.1791
ENSG00000196890	6.5489	5.62	2.7768	8.3975	2.5511	9.9723	5.2043	4.8867	2.661
ENSG00000266174	0	0	0	0	0	1.108	0	0	0
ENSG00000181201	0	0	0	0	0	0	0	0	0
ENSG00000279306	1.0915	0.9367	0	0.9331	0	2.2161	0	0	1.774
ENSG00000168159	2049.7991	1720.6495	1954.8842	1761.5988	1607.2168	2101.9336	1912.0475	1473.3306	2134.9939
ENSG00000215811	0	0	0	0	0	0	0	0	0
ENSG00000202056	0	0.9367	0	0	0	0	0	0	0
ENSG00000251823	0	0	0	0	0	0	0	0	0
ENSG00000199352	0	0	0	0	0	0	0	0	0
ENSG00000201588	0	0	0	0	0	0	0	0	0
ENSG00000199337	0	0	0	0	0	0	0	0	0
ENSG00000200381	0	0	0	0	0	0	0	0	0
ENSG00000199396	0	0	0	0	0	0	0	0	0
ENSG00000200624	0	0	0	0	0	0	0	0	0
ENSG00000202521	0	0	0	0	0	0	0	0	0
ENSG00000200343	0	0	0	0	0	0	0	0	0
ENSG00000201321	0	0	0	0	0	0	0	0	0
ENSG00000199910	0	0	0	0	0	0	0	0	0
ENSG00000199334	0	0	0	0	0	0	0	0	0
ENSG00000199270	0	0	0	0	0	0	0	0	0
ENSG00000202526	0	0	0	0	0	0	0	0	0
ENSG00000201355	0	0	0	0	0	0	0	0	0
ENSG00000201925	0	0	0	0	0	0	0	0	0
ENSG00000202257	0	0	0	0	0	0	0	0	0
ENSG00000200370	0	0	0	0	0	0	0	0	0
ENSG00000212237	0	0	0	0	0	0	0	0	0
ENSG00000183929	9.8233	12.1766	19.4378	7.4644	15.3068	11.0803	14.5719	18.325	16.8529
ENSG00000206878	4.3659	4.6833	6.4793	5.5983	5.1023	2.2161	5.2043	4.8867	6.209
ENSG00000234975	8.7318	5.62	4.628	2.7992	5.1023	11.0803	10.4085	3.665	6.209
ENSG00000116574	588.3076	532.9611	600.7196	1037.5518	843.5762	1092.5179	938.8497	597.3952	988.998
ENSG00000271475	0	0	0	0	0	0	0	0	0
ENSG00000271399	0	0	0	0	0	0	0	0	0
ENSG00000282111	0	0	0	0	0	0	0	0	0
ENSG00000229840	0	0	0	0	0	0	0	0	0
ENSG00000236975	0	0	0	0	0	0	0	0	0
ENSG00000233920	0	0	0	0	0	0	0	0	0
ENSG00000177800	0	0	0	0.9331	0	0	0	0	0
ENSG00000177788	13.0978	10.3033	11.1073	11.1966	5.9527	6.6482	10.4085	7.33	8.8699
ENSG00000168118	828.4332	813.9599	1006.1359	593.4199	607.1708	774.5132	624.512	580.2919	782.3285
ENSG00000213029	0	0	0	0	0	0	0	0	0
ENSG00000237481	0	0	2.7768	0.9331	1.7008	1.108	1.0409	2.4433	0.887
ENSG00000154429	1012.8933	1205.485	1032.9786	942.3807	1027.2582	1211.0772	957.585	861.2753	1153.0919
ENSG00000252506	0	0	0	0	0	0	0	0	0
ENSG00000252051	0	0	0	0	0	0	0	0	0
ENSG00000230331	0	0	0	0	0	0	1.0409	0	0
ENSG00000143632	1.0915	3.7467	0	2.7992	0.8504	0	1.0409	0	0.887
ENSG00000069248	2626.1005	2634.8324	2897.1531	2420.3322	2296.8744	2734.619	2467.8632	2461.6593	2651.2243
ENSG00000226920	0	0	0	0	0	0	0	0	0
ENSG00000223635	1.0915	0	0	0.9331	0	0	0	1.2217	0
ENSG00000135776	912.4771	1074.3522	1003.3591	977.8366	1034.9116	1006.0916	1096.0185	970.0037	821.3562
ENSG00000199672	1.0915	0	1.8512	0	0	2.2161	0	2.4433	0
ENSG00000201492	0	0	0	0	0	0	0	0	0
ENSG00000229367	0	0	0	0	0	0	0	0	0
ENSG00000135801	1244.287	1293.5313	1041.309	1086.0704	1150.5631	894.1805	1043.9759	1210.6721	934.8914
ENSG00000135763	1558.6332	1406.8675	1762.3577	1416.3702	1264.514	1429.3592	1541.5037	1720.1074	1476.8446
ENSG00000213028	0	0.9367	0.9256	0	0.8504	0	0	1.2217	0
ENSG00000225984	0	0.9367	0.9256	0	0	1.108	2.0817	0	0.887
ENSG00000227043	0	0	0	0	0	0	0	0	0
ENSG00000228058	0	0	0	0	0	0	0	0	0
ENSG00000143641	5383.1786	5500.0838	4509.5623	6474.4352	6587.8882	5699.7082	7307.8311	8495.4734	6083.0031
ENSG00000227006	0	0	0	0	0	0	0	0	0
ENSG00000224407	0	1.8733	1.8512	0.9331	0.8504	0	4.1634	4.8867	0.887
ENSG00000177614	1.0915	1.8733	5.5536	1.8661	0	1.108	3.1226	3.665	1.774
ENSG00000282564	0	0	0	0	0	0	0	0	0
ENSG00000232964	0	0	0	0	0	0	0	0	0
ENSG00000235817	2.183	2.81	0	0.9331	0	0	3.1226	0	2.661
ENSG00000135775	1189.713	1197.9917	1288.4464	1129.9238	1017.0536	1100.2742	1067.9155	1156.9188	1075.9234
ENSG00000135744	0	1.8733	1.8512	7.4644	5.1023	9.9723	4.1634	3.665	6.209
ENSG00000244137	0	0	0	0	0	0	0	0	0
ENSG00000135773	0	0	0	0	0	0	0	0	0.887
ENSG00000202063	0	0	0	0	0	0	0	0	0
ENSG00000225656	0	0	0	0	0	0	0	0	0
ENSG00000119280	926.6664	834.5665	1145.9027	2171.2078	1799.4025	2042.1	1931.8237	1875.2591	1727.8638
ENSG00000223393	1.0915	0	0	0.9331	0	0	0	0	0
ENSG00000240502	0	0	0	0	0	0	0	0	0
ENSG00000143643	809.878	904.8162	850.6338	909.7239	941.3698	791.1337	944.0539	961.452	932.2304
ENSG00000173409	335.0843	369.9818	308.2275	421.7387	352.9074	289.1959	362.217	460.5685	304.2389
ENSG00000182118	110.2395	95.5396	146.2461	54.1169	47.6212	64.2658	66.6146	74.5217	65.6375
ENSG00000283799	0	0	0	0	0	0	0	0	0
ENSG00000227934	1.0915	0	0	0.9331	0.8504	0	1.0409	1.2217	0.887
ENSG00000229595	0	2.81	0.9256	0.9331	0.8504	1.108	3.1226	9.7733	0
ENSG00000119283	0	0	0	0	0	0	0	0	0
ENSG00000235710	0	0	0	0	0	0	0	0	0
ENSG00000143633	554.4718	538.5811	541.4807	590.6208	682.8545	547.367	572.4693	605.9469	554.3711
ENSG00000116906	1925.3704	2049.4181	2090.9486	1785.8581	1736.4745	1993.3466	1848.5555	2053.6225	2001.0579
ENSG00000222407	0	0	0	0	0	0	0	0	0
ENSG00000116903	881.9157	1145.5386	907.0959	847.2096	829.1198	788.9176	816.029	737.887	804.5033
ENSG00000010072	563.2036	579.7943	487.7954	646.6038	705.8148	581.7159	639.0839	645.0403	562.354
ENSG00000135766	3174.0234	3187.4634	2333.4579	4986.2202	5170.3059	3036.0032	4310.1735	4869.5653	2605.1006
ENSG00000223982	0	0	0.9256	0	0	0	0	0	0
ENSG00000233461	106.965	76.8063	129.5851	49.4517	73.1326	48.7533	63.4921	52.5317	55.8806
ENSG00000116918	1461.4915	1279.4813	1193.1088	1451.8261	1380.1655	1201.1049	1409.3154	1001.7671	964.1622
ENSG00000270106	0	0	0	0.9331	0	0	0	1.2217	0
ENSG00000229228	0	0	0	0	0	0	0	0	0
ENSG00000162946	32.7444	41.2132	26.8426	97.9703	97.7936	84.2103	72.8597	98.955	102.8913
ENSG00000222986	0	0	0	0	0.8504	0	0	0	0
ENSG00000274121	0	0.9367	0	0	0	0	0	0	0
ENSG00000226758	0	0	0	0	0.8504	0	0	0	0
ENSG00000235152	0	0	0	0	0	0	0	0	0
ENSG00000236372	0	0	0	0	0	0	0	0	0
ENSG00000224436	0	0	0	0	0	0	0	0	0
ENSG00000242794	0	0	0	0	0	0	0	0	0
ENSG00000116991	281.6018	215.4324	394.309	518.7759	429.4415	468.6968	398.6468	321.2985	378.7463
ENSG00000238382	0	0	0	0	0	0	0	0	0
ENSG00000225919	0	0	0	0	0	0	0	0	0
ENSG00000236497	0	0	0	0	0	0	0	0	0
ENSG00000212916	0	0	0	0	0	0	1.0409	0	1.774
ENSG00000206835	0	0	0.9256	0	0	1.108	0	0	0
ENSG00000232175	0	0	0	0	0	0	0	0	0
ENSG00000135778	1147.1453	1136.1719	1157.01	983.4349	967.7316	1140.1633	1038.7716	893.0387	1140.6739
ENSG00000135749	938.6727	1047.189	855.2618	965.7069	905.6539	968.4185	1020.0362	932.132	1080.3584
ENSG00000231940	4.3659	1.8733	2.7768	0.9331	1.7008	3.3241	1.0409	1.2217	1.774
ENSG00000251508	0	0	0	0	0	0	0	0	0
ENSG00000143674	677.809	828.0099	849.7082	450.6632	528.0855	498.6137	491.2828	525.3169	522.4393
ENSG00000252501	0	0	0	0	0	0	0	0	0
ENSG00000135750	227.0278	261.3289	216.5923	87.7067	101.1951	80.8862	98.8811	103.8417	83.3774
ENSG00000265744	0	0	0	0	0	0	0	0	0.887
ENSG00000225486	1.0915	1.8733	0	0	0.8504	1.108	2.0817	1.2217	0.887
ENSG00000183780	5.4574	5.62	5.5536	2.7992	2.5511	5.5402	0	2.4433	0
ENSG00000236101	0	0	0	0	0.8504	0	0	0	0
ENSG00000233332	0	0	0	0	0	0	0	0	0
ENSG00000231272	0	0	0	0	0	0	0	0	0
ENSG00000236244	0	0	0	0	0	0	0	0	0
ENSG00000232166	0	0	0	0.9331	3.4015	0	0	0	0
ENSG00000264377	0	0	0	0	0	0	0	0	0
ENSG00000235605	4.3659	0	1.8512	0	0	1.108	2.0817	0	2.661
ENSG00000236358	0	0	0	0	0	0	0	0	0
ENSG00000273367	0	0	0	0	0	0	0	0	0
ENSG00000231663	62.2144	48.7065	47.206	26.1254	26.3618	33.2409	35.389	36.65	28.3838
ENSG00000168275	783.6825	708.1171	677.5451	672.7292	554.4473	607.2006	638.0431	531.4252	447.0448
ENSG00000059588	1114.4009	1321.6312	1425.4364	1212.0322	1231.3492	1137.9472	1242.7788	1468.4439	1301.2198
ENSG00000231768	1.0915	0	0	0	0	0	0	0	0
ENSG00000230404	0	0	0	0	0	0	0	0	0
ENSG00000212144	0	0	0	0	0	0	0	0	0
ENSG00000168264	4208.7462	4249.639	3772.7783	5309.9886	5161.8021	4319.1024	5313.5561	5526.8222	4218.5422
ENSG00000228830	7.6404	0.9367	1.8512	0.9331	4.2519	1.108	2.0817	6.1083	1.774
ENSG00000224939	1.0915	0	0.9256	0.9331	0	1.108	1.0409	1.2217	1.774
ENSG00000272362	0	0	0.9256	0	0	1.108	0	0	0
ENSG00000228044	4.3659	6.5566	3.7024	7.4644	0	3.3241	2.0817	1.2217	4.435
ENSG00000241475	0	3.7467	0.9256	0.9331	5.9527	1.108	1.0409	3.665	4.435
ENSG00000230628	0	0	0	0	0	0	0	0	0
ENSG00000282097	0	0	0	0	0	0	0	0	0
ENSG00000227630	0	0	0.9256	0.9331	0.8504	0	0	1.2217	0
ENSG00000279261	0	0	0	0	0	0	0	0	0
ENSG00000201638	0	0	0	0	0	0	0	0	0
ENSG00000239690	0	0	0	0	0	0	0	0	0
ENSG00000237520	0	0	0	0	0	0	0	0	0
ENSG00000238005	0	1.8733	0.9256	0.9331	1.7008	0	3.1226	1.2217	1.774
ENSG00000258082	1.0915	0.9367	0	1.8661	0	0	2.0817	4.8867	0
ENSG00000280587	0	0	0	0	1.7008	1.108	0	1.2217	0.887
ENSG00000233018	0	0	0	0	1.7008	0	0	0	0
ENSG00000273416	0	3.7467	0.9256	1.8661	1.7008	7.7562	3.1226	2.4433	2.661
ENSG00000173726	7807.3553	8712.837	7872.2963	7009.073	6760.5152	6633.7778	6951.8592	6450.4026	6161.0585
ENSG00000207181	0	0.9367	0.9256	0	0.8504	1.108	0	2.4433	0
ENSG00000188739	36.0188	30.9099	22.2146	27.0585	38.2671	23.2686	33.3073	30.5417	19.5139
ENSG00000054267	2018.1462	2140.2744	1829.0015	1846.5063	2152.3099	2018.8313	1622.6903	1755.5357	1753.5866
ENSG00000263439	0	0	0	0	0	0	0	0	0
ENSG00000236863	0	0	0	0	0	0	0	0	0
ENSG00000152904	1603.3839	1663.5131	1601.3019	1240.9567	1235.6011	1407.1986	1304.1892	1088.5054	1356.2134
ENSG00000227962	0	2.81	1.8512	0	2.5511	3.3241	2.0817	1.2217	1.774
ENSG00000230026	0	0.9367	0	0	0	1.108	0	0	0
